Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-11-05 00:00:00+09:00,8680.396080901977,8729.913457290464,8561.554377569604,8581.361328125,214342,0.0,0.0,0.0
2021-11-08 00:00:00+09:00,8591.264857781722,8591.264857781722,8413.002301654838,8546.69921875,234291,0.0,0.0,0.0
2021-11-09 00:00:00+09:00,8581.36122696488,8655.637290672019,8516.988638418692,8556.6025390625,136788,0.0,0.0,0.0
2021-11-10 00:00:00+09:00,8556.602286049238,8556.602286049238,8437.760587631887,8447.6640625,119367,0.0,0.0,0.0
2021-11-11 00:00:00+09:00,8398.147196261682,8477.375,8338.726343457944,8477.375,126286,0.0,0.0,0.0
2021-11-12 00:00:00+09:00,8556.602639930756,8640.782179791186,8516.988738819966,8581.361328125,185407,0.0,0.0,0.0
2021-11-15 00:00:00+09:00,8749.720333042049,8937.88636170962,8734.865120252503,8898.2724609375,231018,0.0,0.0,0.0
2021-11-16 00:00:00+09:00,8932.934159213812,9007.210219295966,8883.416785825708,8927.982421875,293530,0.0,0.0,0.0
2021-11-17 00:00:00+09:00,8987.403949507132,8987.403949507132,8823.996604970638,8853.70703125,159551,0.0,0.0,0.0
2021-11-18 00:00:00+09:00,8853.706976845404,8903.224353673399,8784.382649286212,8888.369140625,136261,0.0,0.0,0.0
2021-11-19 00:00:00+09:00,8927.982566940258,9200.328125,8913.127354682454,9200.328125,352102,0.0,0.0,0.0
2021-11-22 00:00:00+09:00,9433.05991483582,9754.9228515625,9428.108177347716,9754.9228515625,1344930,0.0,0.0,0.0
2021-11-23 00:00:00+09:00,9690.550322104875,9705.405534657923,9467.722133809157,9626.177734375,764533,0.0,0.0,0.0
2021-11-24 00:00:00+09:00,9670.743012764084,9715.308648767606,9398.397459409232,9492.48046875,762904,0.0,0.0,0.0
2021-11-25 00:00:00+09:00,9576.6602162189,9576.6602162189,9334.025081474987,9353.83203125,374222,0.0,0.0,0.0
2021-11-26 00:00:00+09:00,9329.073401016505,9438.011625444511,9175.569539322498,9225.0869140625,488415,0.0,0.0,0.0
2021-11-29 00:00:00+09:00,8997.30744417239,9309.266920772752,8992.355706448574,9195.376953125,305264,0.0,0.0,0.0
2021-11-30 00:00:00+09:00,9314.218676985982,9378.591267523365,8918.079658294393,9007.2109375,527666,0.0,0.0,0.0
2021-12-01 00:00:00+09:00,9071.583554875602,9269.653064807384,8908.176209181882,9254.7978515625,380074,0.0,0.0,0.0
2021-12-02 00:00:00+09:00,9180.521767050668,9482.577769094947,9145.859602881654,9442.9638671875,553985,0.0,0.0,0.0
2021-12-03 00:00:00+09:00,9418.20461441136,9487.528938597354,9289.459440923087,9447.9150390625,350299,0.0,0.0,0.0
2021-12-06 00:00:00+09:00,9383.54279968104,9601.419255188146,9348.88063630491,9581.6123046875,345316,0.0,0.0,0.0
2021-12-07 00:00:00+09:00,9616.274606798579,9794.537163876204,9541.998541349569,9759.875,400549,0.0,0.0,0.0
2021-12-08 00:00:00+09:00,9933.185088315216,9957.943774976024,9655.887797714195,9680.646484375,600448,0.0,0.0,0.0
2021-12-09 00:00:00+09:00,9695.502001705267,9754.9228515625,9650.936364312342,9754.9228515625,201132,0.0,0.0,0.0
2021-12-10 00:00:00+09:00,9680.64731530976,9700.454266338525,9551.902133622774,9596.4677734375,378668,0.0,0.0,0.0
2021-12-13 00:00:00+09:00,9641.033048298006,9814.34386323916,9631.12957315851,9650.9365234375,391262,0.0,0.0,0.0
2021-12-14 00:00:00+09:00,9631.129317249326,9680.646691631071,9561.804993114883,9636.0810546875,166621,0.0,0.0,0.0
2021-12-15 00:00:00+09:00,9601.418989431313,9754.9228515625,9566.756827014595,9754.9228515625,252435,0.0,0.0,0.0
2021-12-16 00:00:00+09:00,9868.813018367267,9898.523443911774,9754.923053779989,9804.4404296875,337330,0.0,0.0,0.0
2021-12-17 00:00:00+09:00,9636.081565982005,9725.212844598489,9591.515926673765,9665.7919921875,210625,0.0,0.0,0.0
2021-12-20 00:00:00+09:00,9660.839484387063,9789.58465434814,9621.2255859375,9621.2255859375,260287,0.0,0.0,0.0
2021-12-21 00:00:00+09:00,9769.778512503122,9943.089332542457,9700.454184487387,9913.37890625,317054,0.0,0.0,0.0
2021-12-22 00:00:00+09:00,10066.882353225557,10111.447990795174,9967.847603070853,10002.509765625,319698,0.0,0.0,0.0
2021-12-23 00:00:00+09:00,10052.027290055841,10160.965516844624,10032.22033973061,10086.689453125,276085,0.0,0.0,0.0
2021-12-24 00:00:00+09:00,10190.675626706614,10210.482576418386,10116.39956528747,10200.5791015625,242247,0.0,0.0,0.0
2021-12-27 00:00:00+09:00,10190.67563005267,10190.67563005267,10071.833931743018,10106.49609375,219437,0.0,0.0,0.0
2021-12-28 00:00:00+09:00,10160.965711595474,10250.096989767364,10086.689646452232,10230.2900390625,322547,0.0,0.0,0.0
2021-12-29 00:00:00+09:00,10269.903166967975,10329.324014607133,10121.351047870077,10185.7236328125,220932,0.0,0.0,0.0
2021-12-30 00:00:00+09:00,10294.662513213138,10423.407691348559,10260.000349868986,10393.697265625,280751,0.0,0.0,0.0
2022-01-04 00:00:00+09:00,10433.311173659105,10433.311173659105,10284.759044940654,10299.6142578125,294115,0.0,0.0,0.0
2022-01-05 00:00:00+09:00,10319.421174568964,10319.421174568964,9903.475215517241,10052.02734375,511055,0.0,0.0,0.0
2022-01-06 00:00:00+09:00,9903.475073658476,10022.316774542376,9829.199010606037,9873.7646484375,399331,0.0,0.0,0.0
2022-01-07 00:00:00+09:00,9987.654754849138,10116.399932650862,9977.751279633621,10052.02734375,260720,0.0,0.0,0.0
2022-01-10 00:00:00+09:00,10007.461301932917,10027.26825156564,9814.343543013874,9858.9091796875,521214,0.0,0.0,0.0
2022-01-11 00:00:00+09:00,9952.992853734793,10022.317182069264,9878.716787662146,9972.7998046875,439933,0.0,0.0,0.0
2022-01-12 00:00:00+09:00,10101.544356320432,10136.206518327414,10027.268294876898,10106.49609375,271790,0.0,0.0,0.0
2022-01-13 00:00:00+09:00,10151.06147264475,10190.675371074583,10047.074989266437,10091.640625,247575,0.0,0.0,0.0
2022-01-14 00:00:00+09:00,10061.93050946411,10081.73745928589,9987.654447632436,10071.833984375,193390,0.0,0.0,0.0
2022-01-17 00:00:00+09:00,10101.544151587888,10101.544151587888,9967.847243699225,10056.978515625,347768,0.0,0.0,0.0
2022-01-18 00:00:00+09:00,10056.979291173151,10111.448405994866,9962.896274662915,10007.4619140625,198680,0.0,0.0,0.0
2022-01-19 00:00:00+09:00,9873.764595241442,9997.55803299522,9844.054170180536,9908.4267578125,301001,0.0,0.0,0.0
2022-01-20 00:00:00+09:00,9878.716175294418,10027.268298231176,9849.005750707067,10012.4130859375,317300,0.0,0.0,0.0
2022-01-21 00:00:00+09:00,9824.247654241646,9849.006342886407,9551.90207914926,9631.1298828125,452217,0.0,0.0,0.0
2022-01-24 00:00:00+09:00,9497.432558915252,9670.743372034143,9497.432558915252,9626.177734375,328872,0.0,0.0,0.0
2022-01-25 00:00:00+09:00,9616.274318341046,9641.033006081367,9418.204816418469,9497.4326171875,367293,0.0,0.0,0.0
2022-01-26 00:00:00+09:00,9561.805628597862,9596.46779296875,9388.49480674342,9408.3017578125,349377,0.0,0.0,0.0
2022-01-27 00:00:00+09:00,9433.059892302737,9462.770317160384,9091.390006439804,9131.00390625,238121,0.0,0.0,0.0
2022-01-28 00:00:00+09:00,9170.618335558886,9527.143454435904,9121.100957937077,9502.384765625,321704,0.0,0.0,0.0
2022-02-03 00:00:00+09:00,9745.01975696252,9745.01975696252,9512.2880859375,9512.2880859375,325967,0.0,0.0,0.0
2022-02-04 00:00:00+09:00,9571.708626724838,9641.032952008929,9467.722138798701,9532.0947265625,244676,0.0,0.0,0.0
2022-02-07 00:00:00+09:00,9507.33630952381,9507.33630952381,9249.845951140873,9358.7841796875,249411,0.0,0.0,0.0
2022-02-08 00:00:00+09:00,9403.349873352861,9477.625938703199,9244.894267272139,9324.1220703125,212390,0.0,0.0,0.0
2022-02-09 00:00:00+09:00,9423.156197848495,9482.577046179646,9393.445773682919,9457.818359375,220283,0.0,0.0,0.0
2022-02-10 00:00:00+09:00,9586.563528706583,9621.225690225669,9442.96314527038,9551.9013671875,147814,0.0,0.0,0.0
2022-02-11 00:00:00+09:00,9482.577458116659,9551.90178418122,9447.91529508438,9462.7705078125,247955,0.0,0.0,0.0
2022-02-15 00:00:00+09:00,9358.783825860508,9393.44598817851,9195.376489218499,9225.0869140625,228664,0.0,0.0,0.0
2022-02-16 00:00:00+09:00,9457.81856282552,9507.3359375,9408.301188151041,9507.3359375,175081,0.0,0.0,0.0
2022-02-17 00:00:00+09:00,9507.335628898129,9636.080798872792,9403.349145457056,9527.142578125,451484,0.0,0.0,0.0
2022-02-18 00:00:00+09:00,9413.253485905745,9512.288241149361,9368.687846046118,9502.384765625,343656,0.0,0.0,0.0
2022-02-21 00:00:00+09:00,9314.218740234375,9408.3017578125,9244.894411492598,9408.3017578125,553277,0.0,0.0,0.0
2022-02-22 00:00:00+09:00,9210.232211827848,9289.460015800561,9180.521785338082,9254.7978515625,377285,0.0,0.0,0.0
2022-02-23 00:00:00+09:00,9314.217875961029,9373.63872365456,9210.231392497348,9338.9765625,451217,0.0,0.0,0.0
2022-02-24 00:00:00+09:00,9180.521075432798,9185.472812798187,9051.775903932661,9081.486328125,490513,0.0,0.0,0.0
2022-02-25 00:00:00+09:00,9215.183959037162,9284.50828758446,9131.00441722973,9160.71484375,370975,0.0,0.0,0.0
2022-02-28 00:00:00+09:00,9116.148641148366,9165.666015625,9017.113892195097,9165.666015625,320712,0.0,0.0,0.0
2022-03-02 00:00:00+09:00,9205.280065369045,9284.507865824076,9121.100527385574,9249.845703125,147106,0.0,0.0,0.0
2022-03-03 00:00:00+09:00,9398.39781856637,9452.866931318862,9378.590868474554,9438.01171875,206311,0.0,0.0,0.0
2022-03-04 00:00:00+09:00,9383.542356107573,9383.542356107573,9210.231547419571,9234.990234375,317876,0.0,0.0,0.0
2022-03-07 00:00:00+09:00,8992.355057679064,9041.872431344696,8937.885946646866,8987.4033203125,342474,0.0,0.0,0.0
2022-03-08 00:00:00+09:00,8814.092514615813,9012.16200932628,8794.285565144766,8893.3203125,371353,0.0,0.0,0.0
2022-03-10 00:00:00+09:00,9126.052633955896,9165.66653578533,9051.776568025707,9101.2939453125,354498,0.0,0.0,0.0
2022-03-11 00:00:00+09:00,9091.390478971962,9096.342216705607,8937.886609228972,9007.2109375,252308,0.0,0.0,0.0
2022-03-14 00:00:00+09:00,8967.597100159475,8967.597100159475,8809.14149154263,8878.4658203125,381079,0.0,0.0,0.0
2022-03-15 00:00:00+09:00,8794.285774886877,8833.899674773756,8734.864925056561,8754.671875,288176,0.0,0.0,0.0
2022-03-16 00:00:00+09:00,8873.513259668507,8967.596268560083,8843.80283580801,8962.64453125,290897,0.0,0.0,0.0
2022-03-17 00:00:00+09:00,9210.231850482049,9329.07355177859,9210.231850482049,9309.2666015625,331607,0.0,0.0,0.0
2022-03-18 00:00:00+09:00,9304.31516531992,9398.39818189314,9210.232148746702,9383.54296875,559684,0.0,0.0,0.0
2022-03-21 00:00:00+09:00,9423.156769283234,9428.108506944445,9329.073753720239,9358.7841796875,428560,0.0,0.0,0.0
2022-03-22 00:00:00+09:00,9348.880904605263,9408.3017578125,9319.170478001644,9408.3017578125,332518,0.0,0.0,0.0
2022-03-23 00:00:00+09:00,9477.625154247842,9502.3838406487,9408.300832325445,9467.7216796875,389712,0.0,0.0,0.0
2022-03-24 00:00:00+09:00,9353.831874795484,9472.673571457788,9348.880137434555,9457.818359375,310131,0.0,0.0,0.0
2022-03-25 00:00:00+09:00,9561.804740301017,9581.61168953002,9433.0595703125,9433.0595703125,401850,0.0,0.0,0.0
2022-03-28 00:00:00+09:00,9423.156404626678,9467.722041852972,9378.590767400381,9413.2529296875,406040,0.0,0.0,0.0
2022-03-29 00:00:00+09:00,9472.674083988453,9512.287985019246,9438.011920586508,9487.529296875,414587,0.0,0.0,0.0
2022-03-30 00:00:00+09:00,9650.936481177496,9650.936481177496,9487.52914209137,9497.4326171875,340846,0.0,0.0,0.0
2022-03-31 00:00:00+09:00,9447.915247334124,9462.770459987165,9398.397871823987,9403.349609375,263647,0.0,0.0,0.0
2022-04-01 00:00:00+09:00,9329.073347677138,9334.025085122828,9239.942073654745,9259.7490234375,260036,0.0,0.0,0.0
2022-04-04 00:00:00+09:00,9234.990130430082,9309.266190460352,9170.617545070516,9304.314453125,267912,0.0,0.0,0.0
2022-04-05 00:00:00+09:00,9348.880657614483,9358.78413288738,9269.65285543131,9299.36328125,290318,0.0,0.0,0.0
2022-04-06 00:00:00+09:00,9175.569390992749,9175.569390992749,9046.82421875,9046.82421875,406531,0.0,0.0,0.0
2022-04-07 00:00:00+09:00,8987.403624487706,9066.631425034153,8923.031036543716,9061.6796875,225240,0.0,0.0,0.0
2022-04-08 00:00:00+09:00,9056.728415505928,9096.342317815413,8962.645397520902,9031.9697265625,288485,0.0,0.0,0.0
2022-04-11 00:00:00+09:00,8972.548727604455,9056.728268647103,8927.983088228937,8947.7900390625,356208,0.0,0.0,0.0
2022-04-12 00:00:00+09:00,8873.513719512195,8972.548470846037,8873.513719512195,8932.9345703125,287261,0.0,0.0,0.0
2022-04-13 00:00:00+09:00,8987.40367181138,9121.1005859375,8947.789771329566,9121.1005859375,286286,0.0,0.0,0.0
2022-04-14 00:00:00+09:00,9121.100693850862,9121.100693850862,9007.210728618196,9051.7763671875,215358,0.0,0.0,0.0
2022-04-15 00:00:00+09:00,8957.693053995088,8957.693053995088,8843.803092556787,8883.4169921875,206731,0.0,0.0,0.0
2022-04-18 00:00:00+09:00,8848.75508497235,8942.838099306135,8819.04465939326,8898.2724609375,381109,0.0,0.0,0.0
2022-04-19 00:00:00+09:00,8992.355409371607,9140.907536178405,8982.451934251154,9121.1005859375,335140,0.0,0.0,0.0
2022-04-20 00:00:00+09:00,9111.196597562637,9116.14833484392,9022.065326499524,9091.3896484375,390127,0.0,0.0,0.0
2022-04-21 00:00:00+09:00,9111.19664840368,9210.23139458198,9111.19664840368,9150.810546875,385368,0.0,0.0,0.0
2022-04-22 00:00:00+09:00,9036.920796488668,9036.920796488668,8967.596472570398,9012.162109375,292027,0.0,0.0,0.0
2022-04-25 00:00:00+09:00,8883.416632401317,8927.982267680922,8833.899259868422,8843.802734375,330980,0.0,0.0,0.0
2022-04-26 00:00:00+09:00,8873.513927576601,8918.079566721797,8828.948288431407,8888.369140625,479444,0.0,0.0,0.0
2022-04-27 00:00:00+09:00,8700.202507524788,8739.81640625,8665.540346140226,8739.81640625,461238,0.0,0.0,0.0
2022-04-28 00:00:00+09:00,8715.05850374424,8715.05850374424,8531.844205654163,8596.216796875,308141,0.0,0.0,0.0
2022-04-29 00:00:00+09:00,8655.63763035513,8784.3828125,8616.023728156708,8784.3828125,348283,0.0,0.0,0.0
2022-05-03 00:00:00+09:00,8720.009765625,8794.285828364566,8675.44412798126,8720.009765625,338055,0.0,0.0,0.0
2022-05-04 00:00:00+09:00,8789.334144722776,8789.334144722776,8655.637230972065,8685.34765625,215713,0.0,0.0,0.0
2022-05-06 00:00:00+09:00,8526.892377336448,8556.602803738318,8442.712835864486,8477.375,304432,0.0,0.0,0.0
2022-05-10 00:00:00+09:00,8209.980466446787,8442.712120200104,8160.463093307783,8398.146484375,676945,0.0,0.0,0.0
2022-05-11 00:00:00+09:00,8388.243720794393,8516.98890186916,8338.726343457944,8477.375,366804,0.0,0.0,0.0
2022-05-12 00:00:00+09:00,8343.677943555153,8427.8574836385,8299.1123046875,8299.1123046875,250503,0.0,0.0,0.0
2022-05-13 00:00:00+09:00,8328.822261082849,8516.98828125,8328.822261082849,8516.98828125,263071,0.0,0.0,0.0
2022-05-16 00:00:00+09:00,8630.878554550918,8635.830292103728,8442.71252754407,8497.181640625,379533,0.0,0.0,0.0
2022-05-17 00:00:00+09:00,8516.988632298226,8650.685546875,8516.988632298226,8650.685546875,227552,0.0,0.0,0.0
2022-05-18 00:00:00+09:00,8715.057873652864,8774.478722791408,8650.685287086111,8729.9130859375,334201,0.0,0.0,0.0
2022-05-19 00:00:00+09:00,8472.423145930337,8675.444390222063,8472.423145930337,8640.7822265625,174209,0.0,0.0,0.0
2022-05-20 00:00:00+09:00,8705.154398796441,8744.768298222136,8665.540499370745,8729.9130859375,304244,0.0,0.0,0.0
2022-05-23 00:00:00+09:00,8789.334449746502,8838.851826928172,8700.203170819495,8759.6240234375,126344,0.0,0.0,0.0
2022-05-24 00:00:00+09:00,8744.768677754886,8744.768677754886,8477.374845026254,8487.2783203125,287206,0.0,0.0,0.0
2022-05-25 00:00:00+09:00,8521.939916066873,8536.795128006559,8413.001695175837,8492.2294921875,223211,0.0,0.0,0.0
2022-05-26 00:00:00+09:00,8482.326177705223,8561.553976212686,8264.449731809702,8294.16015625,219871,0.0,0.0,0.0
2022-05-27 00:00:00+09:00,8437.761107316894,8487.27848470725,8383.2919921875,8383.2919921875,167131,0.0,0.0,0.0
2022-05-30 00:00:00+09:00,8526.891755995639,8526.891755995639,8452.615695403343,8516.98828125,185342,0.0,0.0,0.0
2022-05-31 00:00:00+09:00,8536.795230741278,8536.795230741278,8422.905271166424,8516.98828125,169509,0.0,0.0,0.0
2022-06-02 00:00:00+09:00,8437.760897106346,8457.567847569037,8403.098733796636,8427.857421875,161798,0.0,0.0,0.0
2022-06-03 00:00:00+09:00,8541.74748908447,8546.6992267593,8452.6162109375,8452.6162109375,303802,0.0,0.0,0.0
2022-06-07 00:00:00+09:00,8413.002381472812,8417.954119189983,8205.029397351647,8229.7880859375,306313,0.0,0.0,0.0
2022-06-08 00:00:00+09:00,8234.739513969651,8289.2086268101,8219.884301376802,8249.5947265625,277623,0.0,0.0,0.0
2022-06-09 00:00:00+09:00,8229.787776438701,8254.54646409345,8175.318663598252,8249.5947265625,146245,0.0,0.0,0.0
2022-06-10 00:00:00+09:00,8140.656535677402,8160.463485885863,8081.235685052019,8091.13916015625,170765,0.0,0.0,0.0
2022-06-13 00:00:00+09:00,7878.2145954081025,7898.021545993666,7769.2763671875,7769.2763671875,240321,0.0,0.0,0.0
2022-06-14 00:00:00+09:00,7605.868949044587,7784.131502537819,7605.868949044587,7774.22802734375,214653,0.0,0.0,0.0
2022-06-15 00:00:00+09:00,7739.565665748195,7739.565665748195,7566.254854295101,7630.62744140625,138218,0.0,0.0,0.0
2022-06-16 00:00:00+09:00,7744.51771790623,7838.600733660845,7591.013850096068,7610.82080078125,186201,0.0,0.0,0.0
2022-06-17 00:00:00+09:00,7427.606385157274,7556.3515625,7427.606385157274,7556.3515625,206616,0.0,0.0,0.0
2022-06-20 00:00:00+09:00,7595.965132249958,7595.965132249958,7288.957415040377,7358.28173828125,155883,0.0,0.0,0.0
2022-06-21 00:00:00+09:00,7363.233731937857,7417.702844951519,7288.957668737407,7373.13720703125,73916,0.0,0.0,0.0
2022-06-22 00:00:00+09:00,7422.65443818373,7422.65443818373,7100.79150390625,7100.79150390625,132080,0.0,0.0,0.0
2022-06-23 00:00:00+09:00,7090.888189468329,7165.164252905498,6962.143012843904,6996.80517578125,179291,0.0,0.0,0.0
2022-06-24 00:00:00+09:00,7011.66052827381,7214.681772383433,7011.66052827381,7175.06787109375,137354,0.0,0.0,0.0
2022-06-27 00:00:00+09:00,7249.343821166498,7392.944211066654,7170.116019842274,7338.47509765625,235221,0.0,0.0,0.0
2022-06-28 00:00:00+09:00,7323.619938757945,7338.4751516154665,7219.633448755297,7303.81298828125,187000,0.0,0.0,0.0
2022-06-29 00:00:00+09:00,7180.0195547250605,7249.343881460337,7135.453916109525,7209.72998046875,96610,0.0,0.0,0.0
2022-06-30 00:00:00+09:00,7135.453985634635,7135.453985634635,6986.90185546875,6986.90185546875,105492,0.0,0.0,0.0
2022-07-01 00:00:00+09:00,6981.949895814408,7071.081171080124,6793.783870253452,6813.5908203125,169849,0.0,0.0,0.0
2022-07-04 00:00:00+09:00,6813.590998641304,6863.108375084918,6749.218409264606,6833.39794921875,116159,0.0,0.0,0.0
2022-07-05 00:00:00+09:00,6912.625408280367,7046.322318039372,6897.770196084922,7011.66015625,100861,0.0,0.0,0.0
2022-07-06 00:00:00+09:00,6996.805338892444,7011.660551926186,6882.915372300422,6892.81884765625,121557,0.0,0.0,0.0
2022-07-07 00:00:00+09:00,6912.6257298734345,7145.357398429345,6912.6257298734345,7115.64697265625,170694,0.0,0.0,0.0
